# language_name:	Lemi (Eastern Khumi)
# closest ISO 639-3:	cek
# year_short:	scraped 2026
# year_long:	Not available
# title:	Lemi (Eastern Khumi)
# URL:	https://www.bible.com/bible/1853
# copyright_short:	See bible.com for copyright information
# copyright_long:	Scraped from bible.com. See original source for copyright.
44007011	Tukha Aikuta pre hai Kanan pre angxynlyng la bötäkang tho kha tengxyng y mätang saite lä tyng pa ö vi dy. Mä-ai üng kangsi na la ca nei hethang awng pa ö y vi.
44007012	Aikuta pre-a cawbi cawthai, awng te angthang Jaeko ma thai te kätü-a lä, äma üng äcaw na mä-ai üng kangsi na bung mätaw pa vi. Hini lä angcü üng khölawng tho saite vi.
44007013	Äbaeni Aikuta pre-a khölawng tho te kätü-a lä, Josefae ma äkangby jä-ai na tea äma üng phüng na thui pa vi dy. Tukha Faraw sanphrang lä, äni üng engthung na phüng mäny pa vi dy.
44007014	Tupyng-a Josefae ma äpä-ai Jaeko hai mangtä äma üng engthung angxynlyng na bung Aikuta pre-a aepüng hai pa vi dy. Äni ce lä lawng rui säri bangawtä awng vi.
44007015	Tupyng-a Jaeko lä Aikuta pre-a ly pö by dy. Honi pre-a äni hai äma üng äcaw na lä, dü ö vi dy.
44007016	Äni ce üng kätökäteng äro na tea lä Sekhen märü-a nähai haile kha Abraham ma rang saite täprawng-a, aevui ö vi dy. Hani täprawng lä Hamorae cäpaw ce te üng Abraham ma ävang py kha rang saite mityng vi.
44007017	“Säthaw ma Abraham tea aedo saite lo kä sa hethang kätü tyng ea lä, Aikuta pre-a Isrelae khimi na lä, tengxyng y aepu hai rae pa vi dy.
44007018	Honi kätü-a lä, Aikuta pre-a Josefae bung mäny y saite sanphrang lawngtä ma pyng pa vi dy.
44007019	Honi sanphrang lä mä-ai üng kangsi na tea kätüng y te hai, mätangca-a, sa pa te vi. Äni ce üng aepeng pei te nade na bung dü rung khytä ing ärang mang-a, kädesö kha khai hai pa ö te vi.
44007020	Honi thüng-a lä, Mosi bung aepeng saite kätü vi. Mosi lä tengxyng y ämaw hawi phi saite nade vi. Äni bung äpä-ai üng ing-a law thungtä kangru-a, mäcaw pa vi dy.
44007021	Mosi bung ing ärang-a, khaisö te kätü-a, Faraw sanphrang üng äcänung ma la ea äma üng cäpaw kätyng-a mäcaw pa vi dy.
44007022	Mosi lä Aikuta pre khimi ce üng kaw saite bälung kähae angxynlyng na aetu kha äni lä haidae hai älo thui kha äte angxynlyng na sa vi dy.
44007023	“Äni lä säning ruibälitä awng te kätü-a, äma üng kangby jä-ai Isrelae khimi na tea dyng hethang aedawng vi dy.
44007024	Tukha Isrelae khimi lawngtä bung Aikuta khimi lawngtä ma, bo te nung vi. Äma lä Isrelae khimi tea aekung kha tärawitha ea Aikuta khimi bung bädü pa vi dy.
44007025	Säthaw ma äni bung äma üng khimi na aelawi hai hethang tähang-a, mätaw te vi näte Isrelae khimi na mäny ai müng näkha äma lä aedawng te vi. Tungaila äni ce lä mäny ö pa y vi.
44007026	Kädang mang-a äma ce Isrelae khimi lawng netä aemang hawi te tea Mosi lä nung pa vi. Äni ma ‘Nang ni lä kangby jä-ai kae be tu, aejaw aemang hawi hang lawi’ näkha aede haile hethang thui pa dy.
44007027	Tungaila kätüng y sa saite khimi ma Mosi bung nuilaw kha ‘Kai ce tea pyng hethang hai tärae cei hethang aenae nang tea ämi ma py mei.
44007028	Jangdüng aetawi Aikuta khimi bung bädü te kätyng-a, kai bung la bädü hethang ngai be te rawng mei’ näkha düng pa vi.
44007029	Mosi ma hani lo thai te kätü-a lä, Aikuta pre üng pryng ja kha Midian pre-a awng pa vi dy. Hani pre-a äni lä äcäpaw lawng netä dang vi.
44007030	“Säning ruibälitä qae tea lä, Sinai me anghung teng-a, awng saite daithung kärang mai aekhaw saite angprüng thung mang Säthaw üng angtawtha lawngtä lä, äni tea aetüng pa vi dy.
44007031	Honi Mosi nung te kätü-a, äni lä cangxei phi te hai kheng hethang äteng-a ly ea lä Säthaw üng älo aepe te tüng thai pa vi.
44007032	Tukha Säthaw ma ‘Kai lä nang kangsi na üng Säthaw vi. Abraham, Isaika hai Jaeko ce üng Säthaw vi’ näkha näpa. Mosi lä ri kha käsawtho te hai kheng vawng pa y dy.
44007033	Tupyng-a Säthaw ma Mosi tea ‘Nang aedaw saite mityng lä, älawng käcai vi. Nang üng kho painai na aesö la.’
44007034	Aikuta pre-a awng saite kai üng khimi na mätangbälai te lä, kai ma tätang nung dy mang. Äni ce üng raw hang saite tüng na la, kai lä thai pyng dy. Tukha kai lä äni ce bung aelawi hai hethang cäqa te vi dy. Vaihi ma ly praw lawi. Kai ma nang bung Aikuta pre-a mätaw ai” näpa.
44007035	“Honi Mosi bung lä Isrelae khimi na ma ngai pa y vi. Äni ce ma ‘Kai ce tea pyng hethang hai tärae cei hethang aenae nang tea ämi ma py mei’ näkha düng pa ö vi. Tungaila Mosi lä Isrelae khimi na tea pyng hethang hai, mawsawng thung üng aelawi hai hethang Säthaw ma äni bung mätaw te vi. Säthaw lä angprüng thung mang äni tea aetüng hai saite lä, äma üng angtawtha hai-a, aetüng hai kha hini kä sa hethang thui pa dy.
44007036	Mosi lä Isrelae khimi na bung Aikuta pre üng hai mätho kha bälawi saite khimi vi. Äni lä Aikuta pre-a, pangle kangthing hai daithung kärang-a, säning ruibälitä cangxei saite na sa pa vi.
44007037	Mosi ma ‘Säthaw lä kai kätyng aetawng saite buisaw lawngtä bung mätaw pa ai. Äni lä nang ce ceng thung üng khimi lawng vi ai’ näkha Isrelae khimi na tea thui pa dy.
44007038	Daithung kärang-a, aekäcö saite Isrelae khimi na hai Mosi lä mangtä awng te vi. Sinai me anghung-a, Säthaw üng angtawtha ma, Mosi te mang hai-a, mä-ai üng kangsi na tea älo aepe te vi. Säthaw ma mä-ai tähang älo kanghing lä Mosi tea py pa.
44007039	“Tungaila mä-ai üng kangsi na lä, äni üng älo tängai he ngai pa ö y vi. Aikuta pre-a vawi haile hethang bälung kaedawng awng ö te kae vi.
44007040	Äni ce ma Mosi jä-ai Aron tea ‘Mä-ai üng maw mang ly hai saite mimi, kai ce tähang sa pa jo. Mä-ai bung Aikuta pre üng bähawi saite Mosi lä ätemakä awng mei näte kai ce lä mäny y’ näkha näpa.
44007041	Honi kätü-a äni ce lä, mimi raebawi cäpi sa ö vi. Tupyng-a mimi tea mäthy te hai äma ce kö hai sa te mimi tähang, kawng anghawtho kha pawi sa ö vi dy.
44007042	Tungaila Säthaw lä äni ce tea kädawtho kha käni, law, tengpaw na tea phai cäphaw hethang sa ö kae sy näkha kädesö pa vi dy. Buisaw na üng cae-u-a, tärü pa te lä, ‘Isrelae khimi na ä, nang ce lä daithung kärang-a, säning ruibälitä tütü awng te thüng-a, tawngbawi na hai, mäthy kha cäphaw ö te vi. Tungaila kai tähang sa ö te y.
44007043	Nang ce phaw ö saite lä Molokae mimi üng tengtae vi. Rephana näsaite mimi tengpaw la phaw ö te vi. Honi mimi na lä nang ce cäphaw hethang sa ö te kae. Tukätephüng-a, Kai lä nang ce bung mätho kha Babilon pre hai hanglaw saite mityng mang-a mätaw vi ai’ näpa.
44007044	“Mä-ai kangsi na daithung kärang-a, awng tea Säthaw lä äni ce hai mangtä awng te sämai nae tähang-a, Säthaw üng aeta nae taipung lä awng vi. Mosi tea Säthaw ma mätü saite kätyng taipung sa ö te vi.
44007045	Mä-ai üng kangsi na lä äma ce üng pä-ai na te mang üng hai Taipung dang ö te vi. Joshu lä Isrelae khimi na bung hini pre-a, nähai ea äni ce lä Taipung bung aejawng ö vi. Säthaw ma jangni-a hini pre-a awng saite na bung mätho kha Isrelae khimi na ma hini pre pyng te vi dy. Honi Taipung lä Davidae sanphrang üng dung khytä honi pre-a awng jaw te vi.
44007046	Davidae sanphrang lä Säthaw maw-a mimai dang saite khimi vi. Tukha Säthaw aeta hethang hai, Jaeko üng kaesui na Säthaw tea cäphaw hethang tähang ing sa he mäkai pa vi.
44007047	Tungaila Säthaw üng Ingkäcai sa saite kung lä Solomon sanphrang vi.
44007048	“Tukä ea la Kaesangky Säthaw lä, khimi ma sa saite ing-a, awng te y vi. Buisaw ma thui te lä,
44007049	‘Käni khösang lä Kai üng aety nae vi. Älawng lä Kai üng äkho thyng nae vi. Nang lä Kai tähang makäti Ingkäcai sa pa ai mei. Kai aehae saite mityng lä, ma-a mei.
44007050	Kai ma qaitä ni ätete angxynlyng na tea sa te y mei’ näkha näpa.
44007051	“Nang ce lä tengxyng y, bälung tangkö ö phi vi. Nang ce lä Säthaw üng älo tängai hethang känawkhing pang ö te vi. Nang ce lä nang ma ce üng kangsi na kätyng Muilaw Käcai tea mäthi ö y te vi be tu.
44007052	Nang ce üng kangsi na lä, buisaw angxynlyng na tea sakälö khü ö te vi. Äni ce lä Säthaw üng mawsawng käcüng ly ai näkha thui rüng saite buisaw na tea la bädü ö te vi dy. Vaihi nang ce lä, äni ce bung a kha bädü hai ö pa vi dy.
44007053	Nang ce lä Säthaw üng angtawtha hai-a, Mosi üng Ubädi dang ö vi. Tungaila nang ce lä tängai ö y be tu” näpa.
44007054	Sanhendrin kawngci üng khimi na lä honi lo thai te kätü-a, kädawtho phi te hai äfaw aetä-ai kha awng pa ö vi dy.
44007055	Tukä ea la Stephen lä Muilaw Käcai hai kawi kha käni mang-a kheng te kätü-a, Säthaw üng phung-ang hai, Säthaw üng bangtang mang-a, Isu aedaw te bung nung pa vi.
44007056	Tupyng-a Stephen ma “Kheng e, Känipre aepä-awng kha Säthaw üng bangtang mang-a Khimi üng Cäpaw, Isu aedaw te tea kai lä nung vi” näpa.
44007057	Judae kawngci na lä, honi älo thai ea äni ce lä ätüng käleng hai hang kha känawkhing aetämüng ea Stephen tea aehui ru ö dy.
44007058	Äni bung märü üng ärang mang-a, re kha äni tea bädü hethang kälung hai käde ö dy. Stephen phüng hawi y thui saite na lä, Sawlae näsaite särai tea kä-o na khai pa ö vi dy.
44007059	Tukha Äni ce ma kälung hai käde saite kätü-a, Stephen lä “Areng Isu ä, kai üng Muilaw bung la lawi ba” näkha aetang pa vi.
44007060	Tupyng-a äni lä khokhö didü kha “Areng ä, äni ce üng kai bung bädü te hunghö na bälawi pa ba” näkha ätüng käleng hai hang pyng ea dü pa vi dy.
44008001	Sawlae la Stephen bung bädü te lä bälung aedü te awng by vi. Honi käni üng hai aetawng kha Jerusalem märü üng Yng saite khimi na lä mätangbälai te na tengxyng y aeting ö phi pa vi dy. Tukätephüng-a äni ce lä Judae khö hai Samari khö mityng qütä-a, pryng ö xhixae vi dy. Angtawtha na qaitä ni Jerusalem-a awng ö kae dy.
44008002	Säthaw tea tämö khai saite khimi phütä na ma, Stephen bung aevui kha ätüng käleng hai-a, raw ö pa vi dy.
44008003	Tungaila Sawlae lä Yng saite khimi na bung täphra hethang aethaw aesa kha awng vi. Äni lä ing qütä-a kung kha Isu tea yng saite nawngmädi nawngmäcaw na bung ne kha thawng thung-a pä-ung pa ö vi dy.
44008004	Yng saite khimi aeprei xhixae saite na lä, mityng qütä-a ly kha Angthang Kähawi thui ö vi.
44008005	Philip lä Samari khö üng märü kälengky-a, ly kha khimi ce tea Mesia üng Angthang Kähawi thui pa dy.
44008006	Khimipui na lä Philip ma thui saite angthang thai kha äni ma sa saite kamarae na la nung ea lä, äni üng älo thui saite na kähawi-a, tängai ö pa vi.
44008007	Philipi lä khimi kä-awng mang na te üng angra na bung mätho pa vi dy. Äni ce lä ätüng käleng hai hangrang kha thoja pa ö vi dy. Ängang kädü sö saite khimi na hai, kökho kangbai na tea la, Philipi ma naw hawi sa ö bawi pa vi dy.
44008008	Tukätephüng-a hani märü üng khimi angxynlyng na lä tengxyng y kawng ö phi pa vi dy.
44008009	Honi märü-a Simon näsaite khimi lawngtä awng vi. Äni lä angra buisaw käqae-a sa te vi. Tukha Samari khimi ce tea cangxei hai pa te vi. Äni lä khimi ce tea “Kai lä mätawngky dy” näkha näpa.
44008010	Tukha kaeneng kaesang üng khimi angxynlyng na ma “Hini khimi lä Säthaw ma käleng-a, khai kha haidae käleng hai sa te vi” näkha Simon üng älo tea tängai ö pa vi dy.
44008011	Simon lä angra buisaw älang hai sa saite lä, khimi ce tea cangxei hai te lä, qae bärai vi dy te phüng-a, khimi ce lä äni üng leithung-a, hui ö vi dy.
44008012	Tungaila Säthaw üng pre Angthang Kähawi phüng hai Isu Khrista üng ämüng phüng Philip ma thui te kätü-a lä, äni ce lä yng pa kha nawngmädi nawngmäcaw na lä, äni te üng baptismae la ö vi dy.
44008013	Simon äma mäteng ma yng kha Philip te üng baptismae la by vi dy. Tukha äni lä Philip leithung mityng qütä-a hui vi dy. Äni lä kamarae käleng na nung te phüng-a, cangxei phi pa te vi.
44008014	Jerusalem märü-a awng saite angtawtha na lä, Samari khö üng khimi na Säthaw üng Angthang tea yng ö vi dy näte thai saite kätü-a lä, äni ce ma Peterae ni Johan bung honi Samari khimi ce tea mätaw pa vi dy.
44008015	Peterae ni Johan tyng te kätü-a, Yng saite khimi na tea lä, Muilaw Käcai dang hethang tähang-a, änini ma aetang pa hawi vi dy.
44008016	Ätephüng-a mei nädylä honi kätü khytä Muilaw Käcai lä äni ce thung üng ämi tea lä tyng pa y vi rawng te phüng-a vi. Yng saite khimi na lä, Areng Isu üng ämüng hai-a baptismae la ö te kae vi.
44008017	Peterae ni Johan ma äni ce üng älö-a, äkö thyng saite kätü-a, äni ce lä Muilaw Käcai dang pa ö vi dy. Tukha angtawtha änini üng äkö thyng kha khimi ce Muilaw Käcai dang te Simon ma nung ea lä “Kai tea hini kätyng haidae py jo. Tudylä Kai ma äkö hai thyng saite khimi angxynlyng na la Muilaw Käcai dang haw vi ai” näkha angtawtha na tea tangkae py hethang ngai vi.
44008020	Tungaila Peterae ma “Nang lä Säthaw üng lasawng bung tangkae hai rang he aedawng te phüng-a, nang ma üng tangkae hai mangtä nang lä pra sy.
44008021	Säthaw maw-a nang lä tüng y saite bälung awng te phüng-a, kai ce üng kälu thung-a nang lä qa haw y dy.
44008022	Tukätephüng-a, hini hawi y saite bälung kaedawng na tähang ae-ui lawi. Hikä bälung kaedawng kähawi y awng te hunghö bälawi hethang Areng tea aetang kha ae-ui lawi. Nang honi kätyng sa dylä Areng ma hunghö bälawi daila awng ai mang.
44008023	Nang lä tengxyng y bälung pä-e te hai, hunghö üng mawsawng kätyng-a, awng näte kai mäny vi” näpa.
44008024	Tupyng-a Simon ma “Nang ce thui saite ätete na tyng y hethang Areng tea kai tähang aetang pa kü jo” näkha mäthang pa.
44008025	Tupyng-a änini lä Areng Isu üng phüng nung khe saite na hai, Säthaw üng Angthang phüng thui hawi pyng tea lä, Peterae ni Johan lä Jerusalem märü mang-a, vawi haile tyng hawi vi dy. Vawi saite lolang jungtä awng mang saite Samari vang na thung-a, Angthang Kähawi thui pa hawi dy.
44008026	Säthaw üng angtawtha lä Philip tea “Nang lä Jerusalem märü üng hai Kaza märü-a ly saite lolang kätyng ätüng mang-a ly ba. Honi lolang mang-a lä, khimi ce ly bärai ö y vi” näkha näpa. Tukätephüng-a Philip lä aetha kha ly vi dy. Tukha äni lä Eithiopia pre üng mätawngky khimi lawngtä hai, aeting pa vi dy. Äni lä Eithiopia pre üng Kangda näsaite sanphrang nä-awi üng kätui awicae angxynlyng na rui pa saite aely kälengky khimi lawngtä vi. Äni lä Jerusalem märü-a ly kha Säthaw tea cäphaw pyng ea äma üng ing mang-a vawi haile tyng te vi. Tukha äni lä äma üng kaeri qawng-a, aedang ea buisaw Isaia üng tärü saite cae-u tea ätüng tho te hai-a, phai pa vi.
44008029	Muilaw Käcai ma Philip tea “Honi kaeri teng-a ly kha awng ba” näpa.
44008030	Tukha Philip lä honi kaeri teng-a aehui vi dy. Honi mätawngky lä äteng-a tyng ea lä buisaw Isaia üng tärü saite cae-u tea äni phai te tüng thai pa ea lä “Nang phai saite cae üng älawngsai tea lä nang mäny vai mei” näkha düng pa dy.
44008031	Äni ma “Kai tea thui mäcai saite khimi awng y hi lä, Kai lä mäny haw y vi” näpa. Tupyng-a Philip tea lä kaeri qawng-a paw kha äni hai mangtä aedang hethang ka pa dy.
44008032	Honi mätawngky phai saite Caekäcai ping-a lä, “Khimi ce ma äni bung beram kätyng ra hethang nähai ö vi. Beram lä ämui ba saite khimi na üng maw-a, sitäri-a awng te kätyng äni lä täbawng aepho y käla awng pa vi.
44008033	Äni bung säri mäneng te kätü-a, kätüng-a thui pa hethang ämi lä awng y. Äni üng ceng kaesui na phüng ämi la thui pa haw y. Äni ce lä äni bung älawngpre-a, bädü te phüng-a vi” näpa.
44008034	Honi mätawngky ma Philip tea “Buisaw lä ämi üng phüng thui te mei. Äma üng phüng mei. Khimi kälang lawng lawngtä üng phüng mei. Kai tea thui mäcai jo kae-e” näkha näpa.
44008035	Philip ma honi Caekäcai ping älang thung üng hai aetawng kha Areng Isu üng Angthang Kähawi thui pa vi dy.
44008036	Änini lä khölawng tho te kätü-a, tui awng saite mityng-a, tyng hawi dy. Honi kätü-a mätawngky ma “Hini mityng-a lä, tui awng dy. Kai lä baptismae la hethang dang y mei” näkha düng pa.
44008037	Philip ma “Nang ma Areng Isu tea bälung mitang hai yng khü dylä, kai ma baptismae nang tea py ai mang” näpa. Mätawngky ma “Areng Isu lä Säthaw üng Cäpaw näte kai lä yng vi” näkha mäthang pa dy.
44008038	Tukha mätawngky lä kaeri bung aenawng hai kha änini lä tui thung-a aerung hawi dy. Tupyng-a Philip ma mätawngky tea baptismae py pa vi dy.
44008039	Änini tui thung üng paw hawi te kätü-a lä, Säthaw üng Muilaw Käcai ma Philip bung mityng kälang mang-a, bähawi kha mätawngky lä, äni bung nung haile tyng pa y vi dy. Tungaila äni lä lolang jungtä anghawtho bärai te hai ma, khölawng tho jawjaw vi dy.
44008040	Tukha Philip lä Azotae märü-a tyng vi dy. Khölawng tho prei kha märü haetä pyng-a haetä-a kung ea Angthang Kähawi na thui prei pa vi dy. Kangkhüng-a lä Kesari märü-a tyng dy.
44009001	Honi kätü-a Sawlae lä Areng Isu tea Yng saite khimi na bung bädü hethang kätei te lo thui tütü pa te vi rawng. Äni lä mäthykung kälengky tea ly kha,
44009002	Damasaka märü-a awng te Judae na üng ingkäcai mätawngky na tea py hethang cae mäkai pa vi. Sawlae lä Damasaka-a, Areng Isu üng leithung hui saite nawngmädi nawngmäcaw na bung aeting ea äni ce bung ne kha aethaw paitae hai-a, Jerusalem märü-a nähai hethang aenae ngai te vi.
44009003	Äni lä khölawng tho kha Damasaka märü teng-a tyng te kätü-a, käni mang üng kaevang haetä lä qengtäma äni üng äteng-a, aevang pheng praw pa vi dy.
44009004	Äni lä älawng qawng-a, aetüng praw kha äni hai älo aepe te tüng thai pa vi. Ätüng lä “Sawlae, Sawlae, nang lä ätephüng-a, kai tea sakälö khü te vi mei” näkha düng pa.
44009005	Sawlae ma “Areng ä, nang lä ämi mei” näkha düng pa. Äni ma “Kai lä nang ma sakälö khü saite Isu dy.
44009006	Tungaila nang lä aetha kha märü thung-a kung lawi. Nang makä sa ai mei näte khimi lawng lawngtä ma thui king pa ai mang” näpa.
44009007	Sawlae hai mangtä khölawng tho saite khimi na lä ri phi te hai älo aepe y käla ma, aedaw kha awng ö vi dy. Äni ce lä ätüng ma qaitä thaisö kha ämi bung la nung pa ö y vi.
44009008	Kangkhüng-a Sawlae lä älawng qawng üng aetha kha ämi bäli te kätü-a, äte haetä la nung pa y vi dy. Tukätephüng-a äni ce lä, Sawlae üng äkö-a süng kha Damasaka märü thung-a bähawi ö pa dy.
44009009	Äni lä käni thungtä khytä ämi aevang pa y. Honi käni thungtä käcakänei na lä ca y dy.
44009010	Damasaka märü-a lä, Anania näsaite Yng saite khimi lawngtä awng vi. Areng Isu ma äsämai mang hai-a “Anania ä” näkha äni tea ka pa vi. Anania ma “Areng ä, kai lä hi-a awng mang” näkha näpa.
44009011	Areng ma “Nang lä lolang kätaw näsaite mang-a ly lawi. Judae üng ing-a Tasu märü üng Sawlae ämüng awng saite khimi lawngtä bung düng ba. Äni lä aetang kha awng te vi.
44009012	Sawlae lä äsämai mang hai-a, Anania näsaite khimi lawngtä lä kung kha äni üng ämi aevang hai hethang tähang-a, älö-a äkö thyng te nung vi” näkha näpa.
44009013	Anania ma “Areng ä, äni lä Jerusalem märü üng käyng khimi na tea sakälö khü vi näte hai äni üng phüng khimi angxynlyng na ma, thui te lä kai thai vi.
44009014	Tukha Areng tea Yng saite khimi angxynlyng na bung ne hethang mäthykung käleng na te üng aenae dang pyng saite khimi vi” näkha näpa.
44009015	Tungaila Areng ma “Ly lawi. Äni bung lä kai üng mawsawng tähang-a, kai ma re te vi dy. Äni ma ceng kälang na hai äni ce sanphrang na hai, Isrelae khimi na tea Angthang Kähawi thui vi ai.
44009016	Äni lä kai üng phüng khimi ce tea thui te phüng-a, äni lä tengxyng y mätangbälai saite awng mang-a, aeting ai näte kai ma äni tea mäny hai vi ai.”
44009017	Tupyng-a Anania lä Sawlae awng saite ing-a ly kha Sawlae tea äkö thyng pa ea “Kangby ä, lolang-a nang tea aetüng pa saite Areng Isu ma kai bung nang tea mätaw te vi dy. Nang üng ämi aevang haile hethang tähang hai, Muilaw Käcai kawi hethang kai bung nang tea mätaw te vi dy” näkha näpa.
44009018	Qengtäma Sawlae ämi thung üng mawili kätyng-a, ämi üng aeqa pa vi dy. Ämi la aevang haile tyng pa. Äni lä aetha kha baptismae la vi dy.
44009019	Tupyng-a käcakänei na ca kha aethaw na awng haile tyng pa vi dy. Sawlae lä Damasaka märü-a Yng saite khimi na hai mangtä käni bäraw y-a awng pa vi.
44009020	Judae na üng ingkäcai thung-a kung praw kha Isu lä Säthaw üng Cäpaw vi näte phüng thui pa vi dy.
44009021	Äni üng älo thai saite khimi angxynlyng na lä cangxei ö phi vi dy. Äni ce ma “Hini khimi lä Jerusalem märü üng Isu tea Yng saite khimi na bung bädü saite khimi y mei. Hini mityng üng käyng na bung ne kha mäthykung käleng na tea nähai hethang äni lä ly te y vi mei.”
44009022	Tungaila Sawlae lä aethaw awng te hai, Areng Isu lä Mesia tätang vi näte phüng khüsälü-a, thui pa te thai ea lä, Damasaka märü üng awng saite Judae khimi na lä cangxei ö vi dy.
44009023	Tupyng-a käni bäraw y awng te kätü-a lä, Judae mätawngky khimi na lä Sawlae bung bädü hethang kangru-a aedüng ö vi dy.
44009024	Tungaila äni ce ma kangru-a aedüng te lä, Sawlae ma mäny va pa vi. Äni ce lä Sawlae bung bädü hethang kärung käni märü üng hawngkhae na-a aemaw ö vi dy.
44009025	Tungaila Sawlae üng äkähui na lä kärung thung-a, äni bung paeceng thung-a mäceng kha märü üng baesung äkhaw mang ruinawng hai bäla käthu pa ö vi dy.
44009026	Sawlae lä Jerusalem märü-a tyng te kätü-a, Yng saite khimi na hai mangtä awng hethang aethaw aesa vi. Tungaila äni lä Yng saite khimi lawngtä by vi dy näte äni ce angxynlyng lä yng pa y kha äni tea ri pa ö vi.
44009027	Tukha Banaba lä Sawlae bung angtawtha na tea nähai pa dy. Damasaka lolang-a Areng Isu bung Sawlae nung pyng saite phüng läsy, Areng Isu ma äni tea älo thui saite phüng läsy, Damasaka märü-a, Isu üng ämüng hai angthang thui vawng saite phüng na läsy thui pa dy.
44009028	Sawlae la angtawtha na hai mangtä Jerusalem märü-a awng kha Areng Isu üng phüng ri y käla, khimi ce tea thui pa vi dy.
44009029	Äni lä Käri lo aepe saite Judae na hai älo ae-e te vi. Tukha äni ce lä äni bung bädü he aethaw aesa pa ö vi dy.
44009030	Honi phüng yng saite na thai te kätü-a lä, äni bung Kesari märü-a nähai pa kha, tupyng-a Tasu märü-a tha pa ja vi dy.
44009031	Honi kätü-a Judae khö, Kalile khö hai Samari khö mityng qütä-a kangkawng na lä awngneng pa vi dy. Kangkawng üng khimi na lä Areng Isu tea ri te bälung hai-a, awng kha Muilaw Käcai ma, äni ce tea säbawng kha aethaw py pa vi. Tukha yng saite na lä awng mang rae pa ö vi dy.
44009032	Peterae lä mityng qütä-a khölawng tho kha Luda märü üng Säthaw Yng saite khimi na tea tyng pa vi dy.
44009033	Honi märü-a lä Ania näsaite khimi lawngtä lä ängang dü kha säning täjaetä tütü aesawng ea awng saite khimi lawngtä bung nung dy.
44009034	Peterae ma äni tea “Ania ä, Isu Khrista lä nang tea naw saite hawi sa te vi dy. Aetha kha i nae tea nang ma ma tä-yng lawi” näkha näpa. Ania lä qengtäma aetha praw pa vi dy.
44009035	Luda märü hai Saron khö-a awng saite khimipui na lä, Ania bung nung kha Areng Isu tea yng ö vi dy.
44009036	Jopa märü-a lä Abitha näsaite Isu tea yng te nawngmädi lawngtä awng. Äni üng ämüng tätang lä Käri lo hai-a, Doka näpa vi. Äni lä kähawi sa te hai mätang saite na tea säbawng he ngaiphi saite khimi vi.
44009037	Doka lä kawngang naw kha dü pa vi dy. Äni üng äro bung lä tui bähu kha ing üng äqawng aekheng-a khai pa ö vi.
44009038	Luda märü lä Jopa märü hai aenaidei vi kha yng saite na lä Luda märü-a Peterae awng näte mäny ö te vi. Tupyng-a khimi lawng netä bung Peterae tea mätaw pa vi dy. Tukha änini ma “Kai ce tea kärang-a ly dawde ba” näkha näpa.
44009039	Tukha Peterae lä änini hai mangtä hui pö jaw dy. Tyng te kätü-a, khimi ce lä äni bung ing üng äqawng aekheng mang-a ka pa. Nawngmädi lömai nä-awi na lä Peterae üng äteng-a sävenglü kha Doka hing te thüng-a sa saite kä-o, käni na mätü kha raw pa ö vi.
44009040	Peterae lä äni ce bung ärang mang-a tho hai pang kha khokhö didü ea aetang pa vi. Tupyng-a äro te mang-a aehawi kha “Abitha, aetha lawi” näpa. Äni lä ämi bäli ea Peterae bung nung kha aetha ea aety pa dy.
44009041	Peterae ma äkö-a süng kha mätha pa dy. Tupyng-a yng te khimi ce hai nawngmädi lömai na tea kähyng kha hing haile tyng saite Doka bung mätü pa vi dy.
44009042	Honi angthang lä Jopa märü-a awng saite khimi na lä honi angthang thai ö vi dy. Tukha khimipui na lä Areng Isu tea yng ö vi dy.
44009043	Tukha Peterae lä Jopa märü üng raebawi phö kälu sa saite Simon hai mangtä käni käqae jaw-a awng vi dy.
44010001	Kesari märü-a Konelia näsaite khimi lawngtä awng vi. Äni lä Rom täre üng mätawngky vi kha Itali täre kangkawng lawng cungvaitä na bung pyng saite lawngtä vi.
44010002	Äni lä Säthaw tea dawngrütü saite khimi vi. Äni hai äni üng engthung rütä na la Säthaw tea tämö khai ö bärai vi. Khimi kangtang na tea tangkae py kha säbawng leilae vi. Säthaw tea la aetang jawjaw kha awng te vi.
44010003	Känitä üng käni aekai te naeri thungtä kätü-a lä, äsämai mang nung vi. Säthaw üng angtawtha lä äni tea ly pa kha “Konelia ä” näkha näpa.
44010004	Äni lä ri te hai-a Säthaw üng angtawtha tea kheng kha “Areng ä, äte mei” näkha näpa. Säthaw üng angtawtha ma “Nang üng aetang leilae te hai khimi kangtang na tea tangkae hai py vävawi saite na lä, Säthaw ma kawng hai vi dy.
44010005	Vaihi ma Jopa märü-a, khimi mätaw kha Peterae näsaite Simon bung ka lawi.
44010006	Äni lä raebawi phö kälu sa saite Simon üng ing-a aehae vi. Honi ing lä pangle pyng-a awng mang” näkha näpa.
44010007	Honi Säthaw üng angtawtha vawi pyng ea lä, Konelia lä äma üng mawsawng lawng netä hai Säthaw tea bälung aepy saite reisae lawngtä bung kähyng kha,
44010008	Hini aeting saite phüng angxynlyng na äni ce tea thui pa pyng ea lä, äni ce bung Jopa märü-a mätaw pa vi dy. Peterae lä äsämai nung pa dy.
44010009	Äni ce khölawng tho pyng te üng kädang mang käni anghung-a lä, Jopa märü teng-a tyng ö dy. Käni anghung-a, Peterae lä aetang hethang ing üng äqawng-a paw pa vi dy.
